Ref,Val,Package,PosX,PosY,Rot,Side
"SW0","SW_Push","SW_Hotswap_Kailh_MX_1.00u",86.250000,-16.575000,0.000000,top
"SW1","SW_Push","SW_Hotswap_Kailh_MX_1.50u",36.750000,-40.575000,0.000000,top
"SW2","SW_Push","SW_Hotswap_Kailh_MX_1.50u",69.750000,-40.575000,0.000000,top
"SW3","SW_Push","SW_Hotswap_Kailh_MX_1.50u",102.750000,-40.575000,0.000000,top
"SW4","SW_Push","SW_Hotswap_Kailh_MX_1.50u",135.750000,-40.575000,0.000000,top
"SW5","SW_Push","SW_Hotswap_Kailh_MX_2.25u",53.250000,-82.575000,0.000000,top
"SW6","SW_Push","SW_Hotswap_Kailh_MX_2.25u",119.250000,-82.575000,0.000000,top
"VO1","Pec11L","RotaryEncoder_Alps_EC11E-Switch_Vertical_H20mm",10.750000,-15.250000,180.000000,top
"VO2","Pec11L","RotaryEncoder_Alps_EC11E-Switch_Vertical_H20mm",161.750000,-10.175000,0.000000,top
